,covariate,beta,seed,split_itr,est_ate,smp_ate,(est_ate-smp_ate)^2,abs(est_ate-smp_ate)
1986,covariateage,beta110.0,seed5,11.0,4.0507488214434595,1.0,9.307068371538657,3.0507488214434595
1987,covariateage,beta110.0,seed5,12.0,4.054509633484416,1.0,9.330029101049103,3.0545096334844164
1988,covariateage,beta110.0,seed5,13.0,4.064131301040067,1.0,9.388900630013495,3.0641313010400673
1989,covariateage,beta110.0,seed5,14.0,4.058136071999053,1.0,9.352196234861799,3.058136071999053
1990,covariateage,beta110.0,seed5,15.0,4.070156941632928,1.0,9.425863646256854,3.070156941632928
1991,covariateage,beta110.0,seed5,16.0,4.067794745795811,1.0,9.411364602332386,3.067794745795811
1992,covariateage,beta110.0,seed5,17.0,4.062425554523506,1.0,9.378450276998606,3.0624255545235064
1993,covariateage,beta110.0,seed5,18.0,4.059904138614372,1.0,9.363013337509361,3.059904138614372
1994,covariateage,beta110.0,seed5,19.0,4.0687986234199585,1.0,9.417524991104232,3.0687986234199585
1995,covariateage,beta110.0,seed5,20.0,4.0646016580035305,1.0,9.391783322237988,3.0646016580035305
1996,covariateage,beta110.0,seed5,21.0,4.060818531991632,1.0,9.368610085783411,3.0608185319916323
1997,covariateage,beta110.0,seed5,22.0,4.045528687064528,1.0,9.275244983732987,3.045528687064528
1998,covariateage,beta110.0,seed5,23.0,4.068391978203507,1.0,9.415029331903629,3.0683919782035067
1999,covariateage,beta110.0,seed5,24.0,4.0647150740600635,1.0,9.392478485170981,3.0647150740600635
2000,covariateage,beta110.0,seed7,0.0,4.054768161244819,1.0,9.331608518955056,3.0547681612448194
2001,covariateage,beta110.0,seed7,1.0,4.068491899321068,1.0,9.415642536199016,3.068491899321068
2002,covariateage,beta110.0,seed7,2.0,4.069085739481286,1.0,9.419287276287394,3.0690857394812863
2003,covariateage,beta110.0,seed7,3.0,4.06005981026106,1.0,9.363966042374955,3.06005981026106
2004,covariateage,beta110.0,seed7,4.0,4.065242732078513,1.0,9.395713006560147,3.065242732078513
2005,covariateage,beta110.0,seed7,5.0,4.069083350208639,1.0,9.419272610527884,3.069083350208639
2006,covariateage,beta110.0,seed7,6.0,4.064945594153496,1.0,9.393891495120927,3.064945594153496
2007,covariateage,beta110.0,seed7,7.0,4.059512889418159,1.0,9.360619120515855,3.0595128894181594
2008,covariateage,beta110.0,seed7,8.0,4.057345569198413,1.0,9.347361929497165,3.0573455691984126
2009,covariateage,beta110.0,seed7,9.0,4.056683193269127,1.0,9.34331214401395,3.0566831932691274
2010,covariateage,beta110.0,seed7,10.0,4.071077921450825,1.0,9.43151959962272,3.071077921450825
2011,covariateage,beta110.0,seed7,11.0,4.056700187316159,1.0,9.343416035138643,3.0567001873161592
2012,covariateage,beta110.0,seed7,12.0,4.055772761823409,1.0,9.337747171901864,3.055772761823409
2013,covariateage,beta110.0,seed7,13.0,4.072416240042189,1.0,9.439741552074983,3.0724162400421893
2014,covariateage,beta110.0,seed7,14.0,4.059473568319782,1.0,9.36037851524738,3.059473568319782
2015,covariateage,beta110.0,seed7,15.0,4.059702014961734,1.0,9.361776420360894,3.0597020149617338
2016,covariateage,beta110.0,seed7,16.0,4.062921361853606,1.0,9.381487268899148,3.062921361853606
2017,covariateage,beta110.0,seed7,17.0,4.0545963807693175,1.0,9.330559049409013,3.0545963807693175
2018,covariateage,beta110.0,seed7,18.0,4.056711945697167,1.0,9.343487918967758,3.0567119456971668
2019,covariateage,beta110.0,seed7,19.0,4.060203735616845,1.0,9.364846903483294,3.060203735616845
2020,covariateage,beta110.0,seed7,20.0,4.065399632467428,1.0,9.396674906731443,3.065399632467428
2021,covariateage,beta110.0,seed7,21.0,4.059730365419326,1.0,9.361949909069082,3.059730365419326
2022,covariateage,beta110.0,seed7,22.0,4.061606244703194,1.0,9.373432797605593,3.061606244703194
2023,covariateage,beta110.0,seed7,23.0,4.068797057076107,1.0,9.417515377518978,3.0687970570761074
2024,covariateage,beta110.0,seed7,24.0,4.0638838686748775,1.0,9.387384360726134,3.0638838686748775
2025,covariateage,beta110.0,seed2,0.0,4.064750703011582,1.0,9.392696871609989,3.0647507030115824
2026,covariateage,beta110.0,seed2,1.0,4.068071976605187,1.0,9.413065653630058,3.0680719766051867
2027,covariateage,beta110.0,seed2,2.0,4.055445000704917,1.0,9.33574415233267,3.0554450007049168
2028,covariateage,beta110.0,seed2,3.0,4.061451282989973,1.0,9.37248395812095,3.0614512829899727
2029,covariateage,beta110.0,seed2,4.0,4.053566214910448,1.0,9.324266628842519,3.0535662149104477
2030,covariateage,beta110.0,seed2,5.0,4.0624563187106535,1.0,9.378638704010807,3.0624563187106535
2031,covariateage,beta110.0,seed2,6.0,4.066000892684125,1.0,9.40036147393985,3.0660008926841247
2032,covariateage,beta110.0,seed2,7.0,4.066253647059785,1.0,9.401911428107432,3.066253647059785
2033,covariateage,beta110.0,seed2,8.0,4.065385548094768,1.0,9.39658855846826,3.065385548094768
2034,covariateage,beta110.0,seed2,9.0,4.055076022602266,1.0,9.333489503879283,3.0550760226022664
2035,covariateage,beta110.0,seed2,10.0,4.053715557474836,1.0,9.325178705963847,3.0537155574748356
2036,covariateage,beta110.0,seed2,11.0,4.058840020735372,1.0,9.356502272452369,3.0588400207353716
2037,covariateage,beta110.0,seed2,12.0,4.0599606988432155,1.0,9.36335947846506,3.0599606988432155
2038,covariateage,beta110.0,seed2,13.0,4.070789854768976,1.0,9.42975033215207,3.070789854768976
2039,covariateage,beta110.0,seed2,14.0,4.060545505747235,1.0,9.366938792749597,3.0605455057472346
2040,covariateage,beta110.0,seed2,15.0,4.070801071652649,1.0,9.429819221663054,3.0708010716526486
2041,covariateage,beta110.0,seed2,16.0,4.06842830465634,1.0,9.415252260816182,3.06842830465634
2042,covariateage,beta110.0,seed2,17.0,4.056373347185668,1.0,9.341418037386926,3.0563733471856684
2043,covariateage,beta110.0,seed2,18.0,4.064897766044564,1.0,9.393598316304958,3.064897766044564
2044,covariateage,beta110.0,seed2,19.0,4.059146456818684,1.0,9.35837704426631,3.0591464568186844
2045,covariateage,beta110.0,seed2,20.0,4.065145620138756,1.0,9.395117672655797,3.0651456201387557
2046,covariateage,beta110.0,seed2,21.0,4.067434059346871,1.0,9.409151708441224,3.067434059346871
2047,covariateage,beta110.0,seed2,22.0,4.062103114848404,1.0,9.3764754859643,3.062103114848404
2048,covariateage,beta110.0,seed2,23.0,4.059464039810594,1.0,9.36032021089416,3.059464039810594
2049,covariateage,beta110.0,seed2,24.0,4.0479512196005825,1.0,9.290006637064678,3.0479512196005825
2050,covariateage,beta110.0,seed0,0.0,4.061622127127258,1.0,9.373530049315235,3.061622127127258
2051,covariateage,beta110.0,seed0,1.0,4.060247228712208,1.0,9.365113100840748,3.060247228712208
2052,covariateage,beta110.0,seed0,2.0,4.058578317244835,1.0,9.354901322720245,3.0585783172448346
2053,covariateage,beta110.0,seed0,3.0,4.067869193629251,1.0,9.411821389219392,3.0678691936292513
2054,covariateage,beta110.0,seed0,4.0,4.060795116684854,1.0,9.368466746321852,3.0607951166848544
2055,covariateage,beta110.0,seed0,5.0,4.064942350124803,1.0,9.393871609588551,3.064942350124803
2056,covariateage,beta110.0,seed0,6.0,4.071355243468058,1.0,9.433223031578732,3.0713552434680578
2057,covariateage,beta110.0,seed0,7.0,4.059913722376749,1.0,9.363071988389535,3.0599137223767494
2058,covariateage,beta110.0,seed0,8.0,4.055783156128611,1.0,9.337810697279338,3.0557831561286113
2059,covariateage,beta110.0,seed0,9.0,4.056829319499762,1.0,9.34420548855338,3.056829319499762
2060,covariateage,beta110.0,seed0,10.0,4.064189496509294,1.0,9.38925727051788,3.064189496509294
2061,covariateage,beta110.0,seed0,11.0,4.070353853522526,1.0,9.427072785840627,3.0703538535225263
2062,covariateage,beta110.0,seed0,12.0,4.055357643529058,1.0,9.33521032987144,3.0553576435290584
2063,covariateage,beta110.0,seed0,13.0,4.059002755844651,1.0,9.357497860265171,3.0590027558446513
2064,covariateage,beta110.0,seed0,14.0,4.0579252998113935,1.0,9.350907139226601,3.0579252998113935
2065,covariateage,beta110.0,seed0,15.0,4.054919791777535,1.0,9.332534934194099,3.054919791777535
2066,covariateage,beta110.0,seed0,16.0,4.064751700565857,1.0,9.392702986121312,3.064751700565857
2067,covariateage,beta110.0,seed0,17.0,4.057906604687974,1.0,9.350792802994336,3.0579066046879744
2068,covariateage,beta110.0,seed0,18.0,4.069944184116414,1.0,9.424557293590196,3.069944184116414
2069,covariateage,beta110.0,seed0,19.0,4.071280151092628,1.0,9.432761766495556,3.071280151092628
2070,covariateage,beta110.0,seed0,20.0,4.065220250674536,1.0,9.395575185145267,3.0652202506745363
2071,covariateage,beta110.0,seed0,21.0,4.052488467908996,1.0,9.317685846717412,3.0524884679089963
2072,covariateage,beta110.0,seed0,22.0,4.055128036440212,1.0,9.333807319043023,3.0551280364402116
2073,covariateage,beta110.0,seed0,23.0,4.06414296396984,1.0,9.388972103645878,3.0641429639698403
2074,covariateage,beta110.0,seed0,24.0,4.067302079060847,1.0,9.408342044210997,3.0673020790608474
2075,covariateage,beta110.0,seed4,0.0,4.050663913110957,1.0,9.306550310757455,3.0506639131109567
2076,covariateage,beta110.0,seed4,1.0,4.067759769943055,1.0,9.411150006081064,3.0677597699430548
2077,covariateage,beta110.0,seed4,2.0,4.065137385396746,1.0,9.395067191356798,3.0651373853967456
2078,covariateage,beta110.0,seed4,3.0,4.066528510926586,1.0,9.403597108325627,3.0665285109265863
2079,covariateage,beta110.0,seed4,4.0,4.068869219699797,1.0,9.417958287620843,3.0688692196997973
2080,covariateage,beta110.0,seed4,5.0,4.057449591224307,1.0,9.34799800287768,3.057449591224307
2081,covariateage,beta110.0,seed4,6.0,4.052889859513032,1.0,9.320136494317499,3.052889859513032
2082,covariateage,beta110.0,seed4,7.0,4.0522909445218005,1.0,9.316480010009785,3.0522909445218005
2083,covariateage,beta110.0,seed4,8.0,4.071915572015753,1.0,9.43666528159287,3.0719155720157527
2084,covariateage,beta110.0,seed4,9.0,4.057350780815,1.0,9.347393796950088,3.057350780815
2085,covariateage,beta110.0,seed4,10.0,4.064047831651401,1.0,9.38838911464765,3.0640478316514006
2086,covariateage,beta110.0,seed4,11.0,4.056658990582406,1.0,9.343164184708254,3.056658990582406
2087,covariateage,beta110.0,seed4,12.0,4.0586575161961305,1.0,9.355385801383083,3.0586575161961305
2088,covariateage,beta110.0,seed4,13.0,4.062402553656067,1.0,9.378309400639202,3.0624025536560673
2089,covariateage,beta110.0,seed4,14.0,4.05915083292864,1.0,9.35840381860799,3.0591508329286397
2090,covariateage,beta110.0,seed4,15.0,4.065316019747507,1.0,9.396162300920698,3.065316019747507
2091,covariateage,beta110.0,seed4,16.0,4.05771185245484,1.0,9.349601772642812,3.0577118524548403
2092,covariateage,beta110.0,seed4,17.0,4.0656218476758905,1.0,9.398037312947741,3.0656218476758905
2093,covariateage,beta110.0,seed4,18.0,4.063056350839149,1.0,9.382314208416046,3.0630563508391493
2094,covariateage,beta110.0,seed4,19.0,4.049473026992773,1.0,9.299285742356467,3.0494730269927732
2095,covariateage,beta110.0,seed4,20.0,4.058960330067635,1.0,9.357238300927497,3.0589603300676353
2096,covariateage,beta110.0,seed4,21.0,4.073593509698208,1.0,9.446977062858947,3.073593509698208
2097,covariateage,beta110.0,seed4,22.0,4.071025298365889,1.0,9.431196383203298,3.071025298365889
2098,covariateage,beta110.0,seed4,23.0,4.059297380343195,1.0,9.359300461374737,3.059297380343195
2099,covariateage,beta110.0,seed4,24.0,4.063513204961751,1.0,9.38511315697502,3.063513204961751
2100,covariateage,beta110.0,seed8,0.0,4.054986890922042,1.0,9.332944903705526,3.0549868909220423
2101,covariateage,beta110.0,seed8,1.0,4.063814882177484,1.0,9.386961632252229,3.0638148821774838
2102,covariateage,beta110.0,seed8,2.0,4.082129855907005,1.0,9.499524448673336,3.082129855907005
2103,covariateage,beta110.0,seed8,3.0,4.057866546068935,1.0,9.350547813567557,3.0578665460689347
2104,covariateage,beta110.0,seed8,4.0,4.06310520420328,1.0,9.382613492017219,3.0631052042032803
2105,covariateage,beta110.0,seed8,5.0,4.050520608308251,1.0,9.305675981713339,3.0505206083082506
2106,covariateage,beta110.0,seed8,6.0,4.058723360756209,1.0,9.35578859763576,3.0587233607562094
2107,covariateage,beta110.0,seed8,7.0,4.062126300785235,1.0,9.376617481960668,3.062126300785235
2108,covariateage,beta110.0,seed8,8.0,4.06091566059739,1.0,9.369204681290356,3.0609156605973897
2109,covariateage,beta110.0,seed8,9.0,4.063091932961703,1.0,9.382532189775059,3.0630919329617026
2110,covariateage,beta110.0,seed8,10.0,4.075990910945836,1.0,9.461720084221394,3.075990910945836
2111,covariateage,beta110.0,seed8,11.0,4.062019592088962,1.0,9.375963982336653,3.062019592088962
2112,covariateage,beta110.0,seed8,12.0,4.047018178668569,1.0,9.284319781136725,3.0470181786685693
2113,covariateage,beta110.0,seed8,13.0,4.06548399301621,1.0,9.397192111438608,3.06548399301621
2114,covariateage,beta110.0,seed8,14.0,4.069711853021565,1.0,9.423130860581091,3.0697118530215652
2115,covariateage,beta110.0,seed8,15.0,4.0591705292791245,1.0,9.358524327209919,3.0591705292791245
2116,covariateage,beta110.0,seed8,16.0,4.060972928215278,1.0,9.369555267266817,3.0609729282152784
2117,covariateage,beta110.0,seed8,17.0,4.054967284323371,1.0,9.33282510828611,3.0549672843233706
2118,covariateage,beta110.0,seed8,18.0,4.067917809420031,1.0,9.412119685356602,3.067917809420031
2119,covariateage,beta110.0,seed8,19.0,4.056882946742566,1.0,9.344533350085513,3.056882946742566
2120,covariateage,beta110.0,seed8,20.0,4.059339308868818,1.0,9.359557006789938,3.059339308868818
2121,covariateage,beta110.0,seed8,21.0,4.063501484727415,1.0,9.385041346927077,3.063501484727415
2122,covariateage,beta110.0,seed8,22.0,4.058218838182607,1.0,9.352702462214975,3.058218838182607
2123,covariateage,beta110.0,seed8,23.0,4.074293431358805,1.0,9.451280102095893,3.0742934313588046
2124,covariateage,beta110.0,seed8,24.0,4.056132541225467,1.0,9.33994610953723,3.056132541225467
2125,covariateage,beta110.0,seed1,0.0,4.058870128943971,1.0,9.356686465745705,3.058870128943971
2126,covariateage,beta110.0,seed1,1.0,4.055768234768061,1.0,9.337719504617509,3.0557682347680606
2127,covariateage,beta110.0,seed1,2.0,4.062370148129798,1.0,9.37811092415652,3.062370148129798
2128,covariateage,beta110.0,seed1,3.0,4.06013812046718,1.0,9.364445316336402,3.0601381204671796
2129,covariateage,beta110.0,seed1,4.0,4.062427432335814,1.0,9.378461778322926,3.062427432335814
2130,covariateage,beta110.0,seed1,5.0,4.068328105065035,1.0,9.414637360331989,3.068328105065035
2131,covariateage,beta110.0,seed1,6.0,4.063482749288784,1.0,9.384926555189969,3.0634827492887844
2132,covariateage,beta110.0,seed1,7.0,4.064063860909115,1.0,9.38848734372927,3.0640638609091146
2133,covariateage,beta110.0,seed1,8.0,4.056759586811953,1.0,9.343779171566784,3.0567595868119533
2134,covariateage,beta110.0,seed1,9.0,4.055676347507804,1.0,9.337157940718633,3.055676347507804
2135,covariateage,beta110.0,seed1,10.0,4.061402058430711,1.0,9.372182563363795,3.061402058430711
2136,covariateage,beta110.0,seed1,11.0,4.053175342985389,1.0,9.321879675013948,3.053175342985389
2137,covariateage,beta110.0,seed1,12.0,4.0659446825723355,1.0,9.40001679659358,3.0659446825723355
2138,covariateage,beta110.0,seed1,13.0,4.0486449436059875,1.0,9.294235992174354,3.0486449436059875
2139,covariateage,beta110.0,seed1,14.0,4.060339038141511,1.0,9.36567502837291,3.060339038141511
2140,covariateage,beta110.0,seed1,15.0,4.060721431081028,1.0,9.368015678678695,3.060721431081028
2141,covariateage,beta110.0,seed1,16.0,4.056953764991719,1.0,9.344966321297045,3.056953764991719
2142,covariateage,beta110.0,seed1,17.0,4.054578036641202,1.0,9.330446981930823,3.0545780366412023
2143,covariateage,beta110.0,seed1,18.0,4.064282245849479,1.0,9.389825682228327,3.064282245849479
2144,covariateage,beta110.0,seed1,19.0,4.063646939825005,1.0,9.385932571899117,3.063646939825005
2145,covariateage,beta110.0,seed1,20.0,4.061890100572579,1.0,9.375170987984356,3.0618901005725787
2146,covariateage,beta110.0,seed1,21.0,4.070235097443835,1.0,9.426343553575952,3.0702350974438346
2147,covariateage,beta110.0,seed1,22.0,4.060245729628245,1.0,9.36510392570791,3.060245729628245
2148,covariateage,beta110.0,seed1,23.0,4.055625288067283,1.0,9.336845901076266,3.055625288067283
2149,covariateage,beta110.0,seed1,24.0,4.050057795593912,1.0,9.302852556463195,3.0500577955939123
2150,covariateage,beta110.0,seed9,0.0,4.061206530637063,1.0,9.370985423215002,3.0612065306370626
2151,covariateage,beta110.0,seed9,1.0,4.0691171872632665,1.0,9.419480309154785,3.0691171872632665
2152,covariateage,beta110.0,seed9,2.0,4.070644914253222,1.0,9.428860189429178,3.070644914253222
2153,covariateage,beta110.0,seed9,3.0,4.05988791925144,1.0,9.362914078380907,3.05988791925144
2154,covariateage,beta110.0,seed9,4.0,4.056189367368209,1.0,9.34029344921449,3.0561893673682086
2155,covariateage,beta110.0,seed9,5.0,4.059922576905005,1.0,9.363126176652965,3.059922576905005
2156,covariateage,beta110.0,seed9,6.0,4.0505215473660705,1.0,9.305681710944684,3.0505215473660705
2157,covariateage,beta110.0,seed9,7.0,4.0591591894148005,1.0,9.35845494618102,3.0591591894148005
2158,covariateage,beta110.0,seed9,8.0,4.068161361020161,1.0,9.413614137257088,3.0681613610201612
2159,covariateage,beta110.0,seed9,9.0,4.057084201759223,1.0,9.345763816645826,3.0570842017592232
2160,covariateage,beta110.0,seed9,10.0,4.066474739462708,1.0,9.403267327762885,3.0664747394627083
2161,covariateage,beta110.0,seed9,11.0,4.062903370783777,1.0,9.381377058758625,3.0629033707837774
2162,covariateage,beta110.0,seed9,12.0,4.0531951824714625,1.0,9.322000822266947,3.0531951824714625
2163,covariateage,beta110.0,seed9,13.0,4.060159429479437,1.0,9.364575733831916,3.0601594294794374
2164,covariateage,beta110.0,seed9,14.0,4.060035411088061,1.0,9.363816717112881,3.0600354110880614
2165,covariateage,beta110.0,seed9,15.0,4.056430063024347,1.0,9.341764730159015,3.0564300630243473
2166,covariateage,beta110.0,seed9,16.0,4.066341433129393,1.0,9.402449784526022,3.0663414331293932
2167,covariateage,beta110.0,seed9,17.0,4.061174010510866,1.0,9.37078632262718,3.0611740105108662
2168,covariateage,beta110.0,seed9,18.0,4.060604861698074,1.0,9.367302119449889,3.0606048616980743
2169,covariateage,beta110.0,seed9,19.0,4.052655254668725,1.0,9.318704103856577,3.052655254668725
2170,covariateage,beta110.0,seed9,20.0,4.06805812854102,1.0,9.412980680106628,3.0680581285410202
2171,covariateage,beta110.0,seed9,21.0,4.073442223430549,1.0,9.446047100765716,3.0734422234305487
2172,covariateage,beta110.0,seed9,22.0,4.062922855773125,1.0,9.381496420417394,3.0629228557731247
2173,covariateage,beta110.0,seed9,23.0,4.070700025891857,1.0,9.429198649012251,3.070700025891857
2174,covariateage,beta110.0,seed9,24.0,4.056416530411278,1.0,9.341682007371315,3.056416530411278
2175,covariateage,beta110.0,seed10,0.0,4.056824127359613,1.0,9.344173745607861,3.0568241273596133
2176,covariateage,beta110.0,seed10,1.0,4.052403056891968,1.0,9.317164421723428,3.0524030568919676
2177,covariateage,beta110.0,seed10,2.0,4.063257166572891,1.0,9.383544468560174,3.0632571665728907
2178,covariateage,beta110.0,seed10,3.0,4.0621705656738065,1.0,9.37688857327904,3.0621705656738065
2179,covariateage,beta110.0,seed10,4.0,4.058871836280305,1.0,9.356696910788846,3.0588718362803053
2180,covariateage,beta110.0,seed10,5.0,4.063275675184431,1.0,9.383657862176632,3.063275675184431
2181,covariateage,beta110.0,seed10,6.0,4.077196945237112,1.0,9.469141039776616,3.0771969452371124
2182,covariateage,beta110.0,seed10,7.0,4.0645238036065185,1.0,9.391306142870963,3.0645238036065185
2183,covariateage,beta110.0,seed10,8.0,4.0637159854383835,1.0,9.386355639430686,3.0637159854383835
2184,covariateage,beta110.0,seed10,9.0,4.064867895916288,1.0,9.393415219418337,3.0648678959162883
2185,covariateage,beta110.0,seed10,10.0,4.049982214868848,1.0,9.302391511016284,3.049982214868848
2186,covariateage,beta110.0,seed10,11.0,4.0530535203387466,1.0,9.321135798052813,3.0530535203387466
2187,covariateage,beta110.0,seed10,12.0,4.068434838847127,1.0,9.415292360250792,3.0684348388471268
2188,covariateage,beta110.0,seed10,13.0,4.065799748987951,1.0,9.399128100894583,3.065799748987951
2189,covariateage,beta110.0,seed10,14.0,4.050963390570769,1.0,9.308377610603083,3.050963390570769
2190,covariateage,beta110.0,seed10,15.0,4.081054305402597,1.0,9.492895632839883,3.0810543054025974
2191,covariateage,beta110.0,seed10,16.0,4.04778149423143,1.0,9.288972036579565,3.0477814942314296
2192,covariateage,beta110.0,seed10,17.0,4.06281910034866,1.0,9.380860841460576,3.0628191003486602
2193,covariateage,beta110.0,seed10,18.0,4.063582610924205,1.0,9.385538413957168,3.063582610924205
2194,covariateage,beta110.0,seed10,19.0,4.056610738274914,1.0,9.342869205337516,3.056610738274914
2195,covariateage,beta110.0,seed10,20.0,4.068902116450326,1.0,9.418160200353292,3.0689021164503263
2196,covariateage,beta110.0,seed10,21.0,4.06329550546524,1.0,9.383779353803543,3.0632955054652404
2197,covariateage,beta110.0,seed10,22.0,4.0536222817338015,1.0,9.324609039501148,3.0536222817338015
2198,covariateage,beta110.0,seed10,23.0,4.056135882594638,1.0,9.339966532882505,3.0561358825946376
2199,covariateage,beta110.0,seed10,24.0,4.052892318761044,1.0,9.320151509950184,3.052892318761044
2200,covariateage,beta11.0,seed3,0.0,1.2962186157702809,1.0,0.08774546832886128,0.29621861577028086
2201,covariateage,beta11.0,seed3,1.0,1.2974795881492671,1.0,0.08849410536545758,0.2974795881492671
2202,covariateage,beta11.0,seed3,2.0,1.2963896651826903,1.0,0.08784683362710724,0.2963896651826903
2203,covariateage,beta11.0,seed3,3.0,1.298898909719705,1.0,0.08934055823162837,0.298898909719705
2204,covariateage,beta11.0,seed3,4.0,1.3008905213488013,1.0,0.09053510583755348,0.30089052134880134
2205,covariateage,beta11.0,seed3,5.0,1.2986821539889573,1.0,0.08921102911148318,0.29868215398895726
2206,covariateage,beta11.0,seed3,6.0,1.298470110107511,1.0,0.08908440662758968,0.2984701101075109
2207,covariateage,beta11.0,seed3,7.0,1.2941687052186557,1.0,0.08653522713002035,0.2941687052186557
2208,covariateage,beta11.0,seed3,8.0,1.2970647907079518,1.0,0.08824748987835919,0.2970647907079518
2209,covariateage,beta11.0,seed3,9.0,1.29535608405429,1.0,0.08723521638788477,0.2953560840542899
2210,covariateage,beta11.0,seed3,10.0,1.3011949174110118,1.0,0.09071837827422621,0.3011949174110118
2211,covariateage,beta11.0,seed3,11.0,1.3026483620046172,1.0,0.09159603102407782,0.3026483620046172
2212,covariateage,beta11.0,seed3,12.0,1.2994567508293169,1.0,0.08967434561725159,0.2994567508293169
2213,covariateage,beta11.0,seed3,13.0,1.2994037777905674,1.0,0.08964262215526345,0.29940377779056737
2214,covariateage,beta11.0,seed3,14.0,1.29715758975572,1.0,0.08830263314942875,0.29715758975571993
2215,covariateage,beta11.0,seed3,15.0,1.2972376512603812,1.0,0.08835022132678796,0.29723765126038115
2216,covariateage,beta11.0,seed3,16.0,1.2989265913357018,1.0,0.08935710700758165,0.29892659133570176
2217,covariateage,beta11.0,seed3,17.0,1.297525797933027,1.0,0.08852160043568442,0.297525797933027
2218,covariateage,beta11.0,seed3,18.0,1.2994124041145987,1.0,0.08964778773768375,0.2994124041145987
2219,covariateage,beta11.0,seed3,19.0,1.294180794943919,1.0,0.08654234011383613,0.294180794943919
2220,covariateage,beta11.0,seed3,20.0,1.3001777369733611,1.0,0.09010667377444838,0.30017773697336114
2221,covariateage,beta11.0,seed3,21.0,1.3021922963058343,1.0,0.09132018394659318,0.30219229630583433
2222,covariateage,beta11.0,seed3,22.0,1.2998386549584913,1.0,0.08990321900731718,0.29983865495849127
2223,covariateage,beta11.0,seed3,23.0,1.3009230377807235,1.0,0.09055467466717873,0.3009230377807235
2224,covariateage,beta11.0,seed3,24.0,1.2972450109702107,1.0,0.0883545965466807,0.2972450109702107
2225,covariateage,beta11.0,seed6,0.0,1.2917987031759328,1.0,0.08514648317515615,0.2917987031759328
2226,covariateage,beta11.0,seed6,1.0,1.2978393645819692,1.0,0.08870828709459119,0.29783936458196925
2227,covariateage,beta11.0,seed6,2.0,1.2950062689158925,1.0,0.0870286986996759,0.29500626891589254
2228,covariateage,beta11.0,seed6,3.0,1.299947610371806,1.0,0.0899685689677567,0.29994761037180595
2229,covariateage,beta11.0,seed6,4.0,1.29667236278791,1.0,0.08801449084216127,0.29667236278791
2230,covariateage,beta11.0,seed6,5.0,1.2975202881821184,1.0,0.08851832187997077,0.2975202881821184
2231,covariateage,beta11.0,seed6,6.0,1.2965745774244013,1.0,0.0879564799744622,0.2965745774244013
2232,covariateage,beta11.0,seed6,7.0,1.2981586935104938,1.0,0.0888986065158846,0.29815869351049384
2233,covariateage,beta11.0,seed6,8.0,1.298539496735741,1.0,0.08912583111122957,0.2985394967357411
2234,covariateage,beta11.0,seed6,9.0,1.299503255867538,1.0,0.08970220027525587,0.2995032558675379
2235,covariateage,beta11.0,seed6,10.0,1.2996392658137181,1.0,0.08978368961738403,0.29963926581371814
2236,covariateage,beta11.0,seed6,11.0,1.2979535276772443,1.0,0.08877630465531436,0.29795352767724426
2237,covariateage,beta11.0,seed6,12.0,1.295723308728049,1.0,0.08745227532506503,0.2957233087280491
2238,covariateage,beta11.0,seed6,13.0,1.3022431660360552,1.0,0.09135093141549841,0.30224316603605517
2239,covariateage,beta11.0,seed6,14.0,1.2951694823945699,1.0,0.08712502333707829,0.29516948239456986
2240,covariateage,beta11.0,seed6,15.0,1.2996466291848,1.0,0.08978810238181298,0.2996466291847999
2241,covariateage,beta11.0,seed6,16.0,1.2996925015971874,1.0,0.08981559551358018,0.2996925015971874
2242,covariateage,beta11.0,seed6,17.0,1.294172528692775,1.0,0.08653747663750153,0.294172528692775
2243,covariateage,beta11.0,seed6,18.0,1.3009150608734992,1.0,0.09054987386050171,0.3009150608734992
2244,covariateage,beta11.0,seed6,19.0,1.2965693304548511,1.0,0.08795336776643868,0.2965693304548511
2245,covariateage,beta11.0,seed6,20.0,1.2986358751135092,1.0,0.08918338590481147,0.2986358751135092
2246,covariateage,beta11.0,seed6,21.0,1.2996081538900452,1.0,0.08976504587740103,0.29960815389004525
2247,covariateage,beta11.0,seed6,22.0,1.2982341966187105,1.0,0.0889436360328077,0.29823419661871053
2248,covariateage,beta11.0,seed6,23.0,1.2991125103104078,1.0,0.08946829382419379,0.29911251031040775
2249,covariateage,beta11.0,seed6,24.0,1.2960709180085328,1.0,0.08765798849041535,0.2960709180085328
2250,covariateage,beta11.0,seed5,0.0,1.294374672657349,1.0,0.08665644790212142,0.29437467265734907
2251,covariateage,beta11.0,seed5,1.0,1.3021370781912427,1.0,0.0912868140179411,0.3021370781912427
2252,covariateage,beta11.0,seed5,2.0,1.2958222741591043,1.0,0.08751081788866429,0.29582227415910434
2253,covariateage,beta11.0,seed5,3.0,1.3001232121073127,1.0,0.09007394244561104,0.30012321210731274
2254,covariateage,beta11.0,seed5,4.0,1.3034161571839877,1.0,0.09206136444029835,0.30341615718398773
2255,covariateage,beta11.0,seed5,5.0,1.3027254893527331,1.0,0.09164272190385174,0.30272548935273313
2256,covariateage,beta11.0,seed5,6.0,1.2997321970143838,1.0,0.08983938992706939,0.2997321970143838
2257,covariateage,beta11.0,seed5,7.0,1.2993364247593335,1.0,0.08960229518770015,0.29933642475933353
